Date,Transect,Taxa,Common.Name,Specific.Epithet,Abundance,Distance.Footsteps,Encounter.Time,Start.Time,End.Time,Weather,Detection,Sex,Activity,Photo.Audio.No.,Remarks
30-03-2000,T4,Birds,Indian Blackbird,Turdus simillimus,1,150,09:13,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Crested Serpent Eagle,Spilornis cheela,1,155,09:14,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Turtle Dove,Streptopelia orientalis,1,155,09:14,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Red Vented Bulbul,Pycnonotus cafer,2,161,09:14,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Turtle Dove,Streptopelia orientalis,1,161,09:14,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,167,09:16,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,3,185,09:17,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Black Drongo,Dicrurus macrocercus,1,200,09:18,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Crested Serpent Eagle,Spilornis cheela,1,200,09:18,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Jungle Crow,Corvus macrorhynchos,2,200,09:18,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Red Vented Bulbul,Pycnonotus cafer,1,200,09:18,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Red Vented Bulbul,Pycnonotus cafer,1,212,09:18,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,4,212,09:19,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Grey Jungle Fowl,Gallus sonneratii,1,263,09:19,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Painted Francolin,Francolinus pictus,1,263,09:19,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,263,09:20,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Painted Francolin,Francolinus pictus,1,275,09:22,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,2,308,09:23,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Red Vented Bulbul,Pycnonotus cafer,1,308,09:23,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Asian Paradise Flycatcher,Terpsiphone paradis,1,308,09:24,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,324,09:25,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Painted Francolin,Francolinus pictus,1,331,09:26,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Red Vented Bulbul,Pycnonotus cafer,1,363,09:27,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,2,363,09:28,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Grey Jungle Fowl,Gallus sonneratii,1,394,09:29,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Painted Francolin,Francolinus pictus,1,394,09:30,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,394,09:30,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,394,09:30,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,6,434,09:33,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Grey Jungle Fowl,Gallus sonneratii,1,462,09:35,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,462,09:35,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Red Vented Bulbul,Pycnonotus cafer,1,462,09:36,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,2,470,09:37,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,472,09:37,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Crested Serpent Eagle,Spilornis cheela,1,510,09:38,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,510,09:39,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,6,510,09:39,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Red Vented Bulbul,Pycnonotus cafer,1,510,09:39,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Grey Jungle Fowl,Gallus sonneratii,1,510,09:39,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Indian Robin,Copsychus fulicatus,1,540,09:41,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,3,567,09:42,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,573,09:42,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,573,09:42,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,611,09:43,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Indian Blackbird,Turdus simillimus,3,611,09:44,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Common Iora,Aegithina tiphia,1,611,09:44,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,685,09:46,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Red Vented Bulbul,Pycnonotus cafer,2,685,09:46,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Asian Paradise Flycatcher,Terpsiphone paradis,1,685,09:46,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Black Drongo,Dicrurus macrocercus,1,705,09:48,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Common Iora,Aegithina tiphia,1,705,09:48,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,705,09:48,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Plum Headed Parakeet,Psittacula cyanocephala,1,705,09:48,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,707,09:48,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Crested Serpent Eagle,Spilornis cheela,1,720,09:52,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,720,09:52,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Red Vented Bulbul,Pycnonotus cafer,1,720,09:52,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,720,09:52,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Pale Billed Flowepecker,Dicaeum erythrorhynchos,1,720,09:53,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Common Tailorbird,Orthotomus sutorius,1,726,09:53,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Common Iora,Aegithina tiphia,1,726,09:53,NA,NA,NA,NA,NA,NA,NA,NA
30-03-2000,T4,Birds,Crested Serpent Eagle,Spilornis cheela,1,726,09:54,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,2,15,06:20,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Indian Blackbird,Turdus simillimus,1,53,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Red Whiskered Bulbul,Pycnonotus jocosus,3,107,06:25,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,107,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Red Whiskered Bulbul,Pycnonotus jocosus,1,115,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,176,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Turtle Dove,Streptopelia orientalis,1,176,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Red Whiskered Bulbul,Pycnonotus jocosus,3,176,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,3,176,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,206,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Red Whiskered Bulbul,Pycnonotus jocosus,2,320,06:30,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,360,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,384,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Purple Sunbird,Cinnyris asiaticus,1,430,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,436,06:35,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Red Whiskered Bulbul,Pycnonotus jocosus,1,520,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,540,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Brown Headed Barbet,Psilopogon zeylanicus,2,680,06:40,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Red Whiskered Bulbul,Pycnonotus jocosus,1,680,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T4,Birds,Red Whiskered Bulbul,Pycnonotus jocosus,3,720,06:42,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T3,Birds,Koel,Eudynamys scolopaceus,1,30,07:15,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T3,Birds,Grey Jungle Fowl,Gallus sonneratii,1,45,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T3,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,45,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T3,Birds,Turtle Dove,Streptopelia orientalis,1,55,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T3,Birds,Red Vented Bulbul,Pycnonotus cafer,1,110,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T3,Birds,Brown Headed Barbet,Psilopogon zeylanicus,1,110,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T3,Birds,Domestic Fowl,NA,8,160,07:20,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T3,Birds,Long Tailed Shrike,Lanius schach,1,240,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T3,Birds,Jungle Crow,Corvus macrorhynchos,1,240,,NA,NA,NA,NA,NA,NA,NA,NA
20-04-2000,T3,Birds,Red Vented Bulbul,Pycnonotus cafer,1,240,,NA,NA,NA,NA,NA,NA,NA,NA
